trainSet,trainLabel
../datasets/processedDataset/train/fear/Training_47923425_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_47960718_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_47990460_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48011153_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48035687_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_4804193_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48081424_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48096163_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48112699_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48182409_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48183496_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48357331_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48381223_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_4841343_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_4845558_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_4846389_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_484788_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48569347_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48579818_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48635016_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48666964_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_4868254_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48697394_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48735147_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48749159_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_4879752_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48823609_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_4882441_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48844324_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48853081_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48853322_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48899722_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48931045_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48942887_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_48949558_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49109639_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49134954_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49170075_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49198048_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49225273_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49261843_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49274848_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49368906_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49478602_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49515182_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49525680_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49532548_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49652196_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49677921_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49712780_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49712783_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49732659_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49768438_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49773893_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49848909_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49854450_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49866215_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49876253_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49888141_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49904926_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_49942705_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_4994893_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50016535_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50044579_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50105866_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50137807_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50143411_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50157253_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50253199_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50308379_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50316938_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5031966_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50338135_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50361629_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50362368_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50406724_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50417931_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5049424_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50789172_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50791836_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50831242_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50875015_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50907241_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50917948_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50919094_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50926896_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50942422_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_50980430_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51067043_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51126382_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51209873_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51259144_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5130925_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51345259_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51347292_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51359688_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51469887_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51486598_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51487186_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51522398_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51678977_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51731782_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51735828_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51829984_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5183310_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_51906783_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52000256_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52053930_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52067174_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52070649_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52073662_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52132958_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52199927_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52235688_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52331148_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52337440_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5237787_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52397611_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52470769_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52587666_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52609889_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52623118_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52694550_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52706052_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52717878_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52769285_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52865320_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52868666_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52886042_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_52933939_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53053446_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53059587_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5307103_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53125866_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53145551_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53176243_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53263108_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53283670_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53337451_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53351251_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53356320_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53376951_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53419711_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5343551_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53466351_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53513185_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5352975_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53535057_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53542121_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53542549_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53553139_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53559434_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_536165_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53631261_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53708890_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53777140_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53854073_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53893619_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_53919129_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54024602_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5402756_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54053151_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5406890_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54071205_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54074620_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54076125_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54111102_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54146243_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54161950_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54217503_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54322315_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54325429_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54402459_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54416420_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54477849_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54488912_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54509332_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5453423_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54545541_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54572905_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54627839_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54636425_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54639254_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54654685_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54661812_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54698947_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54754105_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54758192_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54800464_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54804393_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5487478_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54883964_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54936867_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_54939040_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55038198_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55080257_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55093429_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5509390_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55143341_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55204362_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55208184_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55220603_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55246473_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55402774_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55403429_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55445513_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55503911_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55540433_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55602615_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55618270_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55645662_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55708381_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55777282_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55926443_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55945756_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55947947_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55963561_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55982539_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_55996055_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56012016_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56029234_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56053919_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_560850_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56106102_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56116258_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56120122_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5613793_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56166155_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56194701_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56292167_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56318806_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56320316_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5640788_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56414430_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5644936_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56483606_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56505944_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56509858_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56523731_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5652813_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56537604_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56551283_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56563285_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56590700_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56655051_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56665056_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56720596_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56722512_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5672726_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56742630_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56753043_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_56755398_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57022387_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57025950_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57026322_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5708974_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5709273_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57105469_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57151576_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57189775_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57288856_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57296519_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57356896_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57361655_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57427285_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57495547_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57546448_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57727359_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57829976_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57861941_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57939981_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_57974739_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58021605_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58045217_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58048652_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58079877_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5815288_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58211813_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58241697_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58253404_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5827073_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58288049_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58298592_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58353816_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58364575_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58367356_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58370276_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58373196_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5841682_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58418738_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58420539_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58425839_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58447417_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58535120_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58538616_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58631241_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58638951_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58648766_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58755751_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5878139_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58899036_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58938805_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_58979675_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5901961_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59048085_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5906321_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59097049_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59263230_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59300069_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59316731_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59370095_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59508099_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59584482_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59598070_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59659218_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59723854_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_5975922_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59773407_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59911482_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59912770_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59934667_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59938900_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_59982267_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6000078_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60011137_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60049760_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60104159_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60159465_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60172255_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6022144_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60246743_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60337277_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60374624_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60393747_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60411486_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6044803_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60454625_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60470081_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60526782_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60532932_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60541046_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60550416_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60562961_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60568314_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60569781_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60597642_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60610115_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60653544_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60666858_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60684159_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60686502_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60749826_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60776053_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60792530_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60916008_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60965086_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_60981330_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61010234_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61061599_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61070305_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6107801_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61145853_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61177300_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61265548_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61304098_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61305232_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61335650_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61368107_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61397659_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61409761_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61421959_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61436455_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61468663_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6149980_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61517498_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61520618_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61545130_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61572347_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6157502_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61590978_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61595220_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61597580_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61607854_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61635098_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6165142_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61693610_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61705225_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61753254_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61777649_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61821840_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61924253_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61930719_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6195473_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_61966487_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62024343_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62130275_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62136805_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62210954_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62216848_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62258157_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62262669_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6227314_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62301677_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62321174_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62333895_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62480603_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62535709_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62550351_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62589694_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62711791_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62751314_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62762520_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6281192_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6293004_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62930152_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62941365_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_62983871_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_6300419_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_63022998_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_63023938_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_63033728_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_63053875_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_63062035_N95.jpg,fear
../datasets/processedDataset/train/fear/Training_630805_N95.jpg,fear
